dataset	split	task	arm	fit	correct	correct_grids	test_grids	oracle_chosen_family	selected_program	oracle_witness
ARC2	training	5a719d11	grid_objects	false	false	0	1	false		
ARC2	training	11dc524f	complete	false	false	0	1	NA	id	
ARC2	training	11dc524f	grid_d2	false	false	0	1	false		
ARC2	training	11dc524f	objects	false	false	0	1	false		
ARC2	training	11dc524f	grid_objects	false	false	0	1	false		
ARC2	training	e98196ab	complete	false	false	0	1	NA	id	
ARC2	training	e98196ab	grid_d2	false	false	0	1	false		
ARC2	training	e98196ab	objects	false	false	0	1	false		
ARC2	training	e98196ab	grid_objects	false	false	0	1	false		
ARC2	training	27a77e38	complete	false	false	0	1	NA	id	
ARC2	training	27a77e38	grid_d2	false	false	0	1	false		
ARC2	training	27a77e38	objects	false	false	0	1	false		
ARC2	training	27a77e38	grid_objects	false	false	0	1	false		
ARC2	training	007bbfb7	complete	false	false	0	1	NA	id	
ARC2	training	007bbfb7	grid_d2	false	false	0	1	false		
ARC2	training	007bbfb7	objects	false	false	0	1	false		
ARC2	training	007bbfb7	grid_objects	false	false	0	1	false		
ARC2	training	1c0d0a4b	complete	false	false	0	1	NA	id	
ARC2	training	1c0d0a4b	grid_d2	false	false	0	1	false		
ARC2	training	1c0d0a4b	objects	false	false	0	1	false		
ARC2	training	1c0d0a4b	grid_objects	false	false	0	1	false		
ARC2	training	6b9890af	complete	false	false	0	1	NA	id	
ARC2	training	6b9890af	grid_d2	false	false	0	1	false		
ARC2	training	6b9890af	objects	false	false	0	1	false		
ARC2	training	6b9890af	grid_objects	false	false	0	1	false		
ARC2	evaluation	58f5dbd5	complete	false	false	0	1	NA	id	
ARC2	evaluation	58f5dbd5	grid_d2	false	false	0	1	false		
ARC2	evaluation	58f5dbd5	objects	false	false	0	1	false		
ARC2	evaluation	58f5dbd5	grid_objects	false	false	0	1	false		
ARC2	training	a61f2674	complete	false	false	0	1	NA	id	
ARC2	training	a61f2674	grid_d2	false	false	0	1	false		
ARC2	training	a61f2674	objects	false	false	0	1	false		
ARC2	training	a61f2674	grid_objects	false	false	0	1	false		
ARC2	training	22168020	complete	false	false	0	1	NA	id	
ARC2	training	22168020	grid_d2	false	false	0	1	false		
ARC2	training	22168020	objects	false	false	0	1	false		
ARC2	training	22168020	grid_objects	false	false	0	1	false		
ARC2	training	03560426	complete	false	false	0	1	NA	id	
ARC2	training	03560426	grid_d2	false	false	0	1	false		
ARC2	training	03560426	objects	false	false	0	1	false		
ARC2	training	03560426	grid_objects	false	false	0	1	false		
ARC2	training	e760a62e	complete	false	false	0	1	NA	id	
ARC2	training	e760a62e	grid_d2	false	false	0	1	false		
ARC2	training	e760a62e	objects	false	false	0	1	false		
ARC2	training	e760a62e	grid_objects	false	false	0	1	false		
ARC2	training	9772c176	complete	false	false	0	1	NA	id	
ARC2	training	9772c176	grid_d2	false	false	0	1	false		
ARC2	training	9772c176	objects	false	false	0	1	false		
ARC2	training	9772c176	grid_objects	false	false	0	1	false		
ARC2	training	18286ef8	complete	false	false	0	1	NA	id	
ARC2	training	18286ef8	grid_d2	false	false	0	1	false		
ARC2	training	18286ef8	objects	false	false	0	1	false		
ARC2	training	18286ef8	grid_objects	false	false	0	1	false		
ARC2	evaluation	409aa875	complete	false	false	0	1	NA	id	
ARC2	evaluation	409aa875	grid_d2	false	false	0	1	false		
ARC2	evaluation	409aa875	objects	false	false	0	1	false		
ARC2	evaluation	409aa875	grid_objects	false	false	0	1	false		
ARC2	training	e0fb7511	complete	false	false	0	1	NA	id	
ARC2	training	e0fb7511	grid_d2	false	false	0	1	false		
ARC2	training	e0fb7511	objects	false	false	0	1	false		
ARC2	training	e0fb7511	grid_objects	false	false	0	1	false		
ARC2	evaluation	eee78d87	complete	false	false	0	1	NA	id	
ARC2	evaluation	eee78d87	grid_d2	false	false	0	1	false		
ARC2	evaluation	eee78d87	objects	false	false	0	1	false		
ARC2	evaluation	eee78d87	grid_objects	false	false	0	1	false		
ARC2	training	ce602527	complete	false	false	0	1	NA	id	
ARC2	training	ce602527	grid_d2	false	false	0	1	false		
ARC2	training	ce602527	objects	false	false	0	1	false		
ARC2	training	ce602527	grid_objects	false	false	0	1	false		
ARC2	training	12422b43	complete	false	false	0	1	NA	id	
ARC2	training	12422b43	grid_d2	false	false	0	1	false		
ARC2	training	12422b43	objects	false	false	0	1	false		
ARC2	training	12422b43	grid_objects	false	false	0	1	false		
ARC2	training	09629e4f	complete	false	false	0	1	NA	id	
ARC2	training	09629e4f	grid_d2	false	false	0	1	false		
ARC2	training	09629e4f	objects	false	false	0	1	false		
ARC2	training	09629e4f	grid_objects	false	false	0	1	false		
ARC2	training	e50d258f	complete	false	false	0	1	NA	leftHalf ; cropSmallest	
ARC2	training	e50d258f	grid_d2	false	false	0	1	false		
ARC2	training	e50d258f	objects	false	false	0	1	false		
ARC2	training	e50d258f	grid_objects	false	false	0	1	false		
ARC2	training	3d588dc9	complete	false	false	0	1	NA	id	
ARC2	training	3d588dc9	grid_d2	false	false	0	1	false		
ARC2	training	3d588dc9	objects	false	false	0	1	false		
ARC2	training	3d588dc9	grid_objects	false	false	0	1	false		
ARC2	evaluation	de809cff	complete	false	false	0	1	NA	id	
ARC2	evaluation	de809cff	grid_d2	false	false	0	1	false		
ARC2	evaluation	de809cff	objects	false	false	0	1	false		
ARC2	evaluation	de809cff	grid_objects	false	false	0	1	false		
ARC2	training	ad173014	complete	false	false	0	1	NA	id	
ARC2	training	ad173014	grid_d2	false	false	0	1	false		
ARC2	training	ad173014	objects	false	false	0	1	false		
ARC2	training	ad173014	grid_objects	false	false	0	1	false		
ARC2	training	67a423a3	complete	false	false	0	1	NA	id	
ARC2	training	67a423a3	grid_d2	false	false	0	1	false		
ARC2	training	67a423a3	objects	false	false	0	1	false		
ARC2	training	67a423a3	grid_objects	false	false	0	1	false		
ARC2	training	e76a88a6	complete	false	false	0	1	NA	id	
ARC2	training	e76a88a6	grid_d2	false	false	0	1	false		
ARC2	training	e76a88a6	objects	false	false	0	1	false		
ARC2	training	e76a88a6	grid_objects	false	false	0	1	false		
ARC2	training	782b5218	complete	false	false	0	1	NA	id	
ARC2	training	782b5218	grid_d2	false	false	0	1	false		
ARC2	training	782b5218	objects	false	false	0	1	false		
ARC2	training	782b5218	grid_objects	false	false	0	1	false		
ARC2	evaluation	89565ca0	complete	false	false	0	1	NA	id	
ARC2	evaluation	89565ca0	grid_d2	false	false	0	1	false		
ARC2	evaluation	89565ca0	objects	false	false	0	1	false		
ARC2	evaluation	89565ca0	grid_objects	false	false	0	1	false		
ARC2	training	31adaf00	complete	false	false	0	1	NA	id	
ARC2	training	31adaf00	grid_d2	false	false	0	1	false		
ARC2	training	31adaf00	objects	false	false	0	1	false		
ARC2	training	31adaf00	grid_objects	false	false	0	1	false		
ARC2	training	ed36ccf7	complete	true	true	1	1	NA	rot270	
ARC2	training	ed36ccf7	grid_d2	true	true	1	1	true	rot270	rot270
ARC2	training	ed36ccf7	objects	false	false	0	1	false		
ARC2	training	ed36ccf7	grid_objects	true	true	1	1	true	rot270	rot270
ARC2	training	34b99a2b	complete	true	true	1	1	NA	splitH xor 2	
ARC2	training	34b99a2b	grid_d2	true	true	1	1	true	splitH xor 2	splitH xor 2
ARC2	training	34b99a2b	objects	false	false	0	1	false		
ARC2	training	34b99a2b	grid_objects	true	true	1	1	true	splitH xor 2	splitH xor 2
ARC2	training	2ccd9fef	complete	false	false	0	2	NA	id	
ARC2	training	2ccd9fef	grid_d2	false	false	0	2	false		
ARC2	training	2ccd9fef	objects	false	false	0	2	false		
ARC2	training	2ccd9fef	grid_objects	false	false	0	2	false		
ARC2	training	3bdb4ada	complete	false	false	0	1	NA	id	
ARC2	training	3bdb4ada	grid_d2	false	false	0	1	false		
ARC2	training	3bdb4ada	objects	false	false	0	1	false		
ARC2	training	3bdb4ada	grid_objects	false	false	0	1	false		
ARC2	training	fcc82909	complete	false	false	0	1	NA	id	
ARC2	training	fcc82909	grid_d2	false	false	0	1	false		
ARC2	training	fcc82909	objects	false	false	0	1	false		
ARC2	training	fcc82909	grid_objects	false	false	0	1	false		
ARC2	training	b91ae062	complete	false	false	0	1	NA	scale 3	
ARC2	training	b91ae062	grid_d2	false	false	0	1	false		
ARC2	training	b91ae062	objects	false	false	0	1	false		
ARC2	training	b91ae062	grid_objects	false	false	0	1	false		
ARC2	training	025d127b	complete	false	false	0	1	NA	id	
ARC2	training	025d127b	grid_d2	false	false	0	1	false		
ARC2	training	025d127b	objects	false	false	0	1	false		
ARC2	training	025d127b	grid_objects	false	false	0	1	false		
ARC2	training	d4469b4b	complete	false	false	0	2	NA	id	
ARC2	training	d4469b4b	grid_d2	false	false	0	2	false		
ARC2	training	d4469b4b	objects	false	false	0	2	false		
ARC2	training	d4469b4b	grid_objects	false	false	0	2	false		
ARC2	training	212895b5	complete	false	false	0	1	NA	id	
ARC2	training	212895b5	grid_d2	false	false	0	1	false		
ARC2	training	212895b5	objects	false	false	0	1	false		
ARC2	training	212895b5	grid_objects	false	false	0	1	false		
ARC2	training	af24b4cc	complete	false	false	0	1	NA	id	
ARC2	training	af24b4cc	grid_d2	false	false	0	1	false		
ARC2	training	af24b4cc	objects	false	false	0	1	false		
ARC2	training	af24b4cc	grid_objects	false	false	0	1	false		
ARC2	evaluation	d59b0160	complete	false	false	0	1	NA	id	
ARC2	evaluation	d59b0160	grid_d2	false	false	0	1	false		
ARC2	evaluation	d59b0160	objects	false	false	0	1	false		
ARC2	evaluation	d59b0160	grid_objects	false	false	0	1	false		
ARC2	training	8e5a5113	complete	false	false	0	1	NA	id	
ARC2	training	8e5a5113	grid_d2	false	false	0	1	false		
ARC2	training	8e5a5113	objects	false	false	0	1	false		
ARC2	training	8e5a5113	grid_objects	false	false	0	1	false		
ARC2	training	4258a5f9	complete	true	true	1	1	NA	box 1	
ARC2	training	4258a5f9	grid_d2	true	true	1	1	true	box 1	box 1
ARC2	training	4258a5f9	objects	false	false	0	1	false		
ARC2	training	4258a5f9	grid_objects	true	true	1	1	true	box 1	box 1
ARC2	training	1e0a9b12	complete	true	true	1	1	NA	gravityDown	
ARC2	training	1e0a9b12	grid_d2	true	true	1	1	true	gravityDown	gravityDown
ARC2	training	1e0a9b12	objects	false	false	0	1	false		
ARC2	training	1e0a9b12	grid_objects	true	true	1	1	true	gravityDown	gravityDown
ARC2	evaluation	221dfab4	complete	false	false	0	2	NA	id	
ARC2	evaluation	221dfab4	grid_d2	false	false	0	2	false		
ARC2	evaluation	221dfab4	objects	false	false	0	2	false		
ARC2	evaluation	221dfab4	grid_objects	false	false	0	2	false		
ARC2	training	5582e5ca	complete	true	true	1	1	NA	majorityFill	
ARC2	training	5582e5ca	grid_d2	true	true	1	1	true	majorityFill	majorityFill
ARC2	training	5582e5ca	objects	true	true	1	1	true	modal-4-mono / All / Erase / Original	modal-4-mono / All / Erase / Original
ARC2	training	5582e5ca	grid_objects	true	true	1	1	true	majorityFill	majorityFill
ARC2	training	f0afb749	complete	false	false	0	1	NA	id	
ARC2	training	f0afb749	grid_d2	false	false	0	1	false		
ARC2	training	f0afb749	objects	false	false	0	1	false		
ARC2	training	f0afb749	grid_objects	false	false	0	1	false		
ARC2	training	eb5a1d5d	complete	true	true	1	1	NA	dedupRows ; dedupCols	
ARC2	training	eb5a1d5d	grid_d2	true	true	1	1	true	dedupRows ; dedupCols	dedupRows ; dedupCols
ARC2	training	eb5a1d5d	objects	false	false	0	1	false		
ARC2	training	eb5a1d5d	grid_objects	true	true	1	1	true	dedupRows ; dedupCols	dedupRows ; dedupCols
ARC2	training	db118e2a	complete	false	false	0	1	NA	id	
ARC2	training	db118e2a	grid_d2	false	false	0	1	false		
ARC2	training	db118e2a	objects	false	false	0	1	false		
ARC2	training	db118e2a	grid_objects	false	false	0	1	false		
ARC2	training	d037b0a7	complete	false	false	0	1	NA	id	
ARC2	training	d037b0a7	grid_d2	false	false	0	1	false		
ARC2	training	d037b0a7	objects	false	false	0	1	false		
ARC2	training	d037b0a7	grid_objects	false	false	0	1	false		
ARC2	training	dc433765	complete	false	false	0	2	NA	id	
ARC2	training	dc433765	grid_d2	false	false	0	2	false		
ARC2	training	dc433765	objects	false	false	0	2	false		
ARC2	training	dc433765	grid_objects	false	false	0	2	false		
ARC2	training	2f0c5170	complete	false	false	0	1	NA	id	
ARC2	training	2f0c5170	grid_d2	false	false	0	1	false		
ARC2	training	2f0c5170	objects	false	false	0	1	false		
ARC2	training	2f0c5170	grid_objects	false	false	0	1	false		
ARC2	training	cb227835	complete	false	false	0	1	NA	id	
ARC2	training	cb227835	grid_d2	false	false	0	1	false		
ARC2	training	cb227835	objects	false	false	0	1	false		
ARC2	training	cb227835	grid_objects	false	false	0	1	false		
ARC2	training	c6141b15	complete	false	false	0	1	NA	id	
ARC2	training	c6141b15	grid_d2	false	false	0	1	false		
ARC2	training	c6141b15	objects	false	false	0	1	false		
ARC2	training	c6141b15	grid_objects	false	false	0	1	false		
ARC2	training	4df5b0ae	complete	false	false	0	1	NA	id	
ARC2	training	4df5b0ae	grid_d2	false	false	0	1	false		
ARC2	training	4df5b0ae	objects	false	false	0	1	false		
ARC2	training	4df5b0ae	grid_objects	false	false	0	1	false		
ARC2	evaluation	7c66cb00	complete	false	false	0	1	NA	id	
ARC2	evaluation	7c66cb00	grid_d2	false	false	0	1	false		
ARC2	evaluation	7c66cb00	objects	false	false	0	1	false		
ARC2	evaluation	7c66cb00	grid_objects	false	false	0	1	false		
ARC2	training	e619ca6e	complete	false	false	0	1	NA	id	
ARC2	training	e619ca6e	grid_d2	false	false	0	1	false		
ARC2	training	e619ca6e	objects	false	false	0	1	false		
ARC2	training	e619ca6e	grid_objects	false	false	0	1	false		
ARC2	training	c9e6f938	complete	true	true	1	1	NA	hconcatFlip	
ARC2	training	c9e6f938	grid_d2	true	true	1	1	true	hconcatFlip	hconcatFlip
ARC2	training	c9e6f938	objects	false	false	0	1	false		
ARC2	training	c9e6f938	grid_objects	true	true	1	1	true	hconcatFlip	hconcatFlip
ARC2	training	3b4c2228	complete	false	false	0	2	NA	id	
ARC2	training	3b4c2228	grid_d2	false	false	0	2	false		
ARC2	training	3b4c2228	objects	false	false	0	2	false		
ARC2	training	3b4c2228	grid_objects	false	false	0	2	false		
ARC2	training	cfb2ce5a	complete	false	false	0	1	NA	id	
ARC2	training	cfb2ce5a	grid_d2	false	false	0	1	false		
ARC2	training	cfb2ce5a	objects	false	false	0	1	false		
ARC2	training	cfb2ce5a	grid_objects	false	false	0	1	false		
ARC2	training	62ab2642	complete	false	false	0	1	NA	id	
ARC2	training	62ab2642	grid_d2	false	false	0	1	false		
ARC2	training	62ab2642	objects	false	false	0	1	false		
ARC2	training	62ab2642	grid_objects	false	false	0	1	false		
ARC2	training	d5c634a2	complete	false	false	0	2	NA	id	
ARC2	training	d5c634a2	grid_d2	false	false	0	2	false		
ARC2	training	d5c634a2	objects	false	false	0	2	false		
ARC2	training	d5c634a2	grid_objects	false	false	0	2	false		
ARC2	evaluation	c4d067a0	complete	false	false	0	1	NA	id	
ARC2	evaluation	c4d067a0	grid_d2	false	false	0	1	false		
ARC2	evaluation	c4d067a0	objects	false	false	0	1	false		
ARC2	evaluation	c4d067a0	grid_objects	false	false	0	1	false		
ARC2	evaluation	db695cfb	complete	false	false	0	1	NA	id	
ARC2	evaluation	db695cfb	grid_d2	false	false	0	1	false		
ARC2	evaluation	db695cfb	objects	false	false	0	1	false		
ARC2	evaluation	db695cfb	grid_objects	false	false	0	1	false		
ARC2	evaluation	20a9e565	complete	false	false	0	2	NA	id	
ARC2	evaluation	20a9e565	grid_d2	false	false	0	2	false		
ARC2	evaluation	20a9e565	objects	false	false	0	2	false		
ARC2	evaluation	20a9e565	grid_objects	false	false	0	2	false		
ARC2	training	7c8af763	complete	false	false	0	1	NA	id	
ARC2	training	7c8af763	grid_d2	false	false	0	1	false		
ARC2	training	7c8af763	objects	false	false	0	1	false		
ARC2	training	7c8af763	grid_objects	false	false	0	1	false		
ARC2	training	6bcdb01e	complete	false	false	0	1	NA	id	
ARC2	training	6bcdb01e	grid_d2	false	false	0	1	false		
ARC2	training	6bcdb01e	objects	false	false	0	1	false		
ARC2	training	6bcdb01e	grid_objects	false	false	0	1	false		
ARC2	training	a834deea	complete	false	false	0	1	NA	id	
ARC2	training	a834deea	grid_d2	false	false	0	1	false		
ARC2	training	a834deea	objects	false	false	0	1	false		
ARC2	training	a834deea	grid_objects	false	false	0	1	false		
ARC2	evaluation	64efde09	complete	false	false	0	1	NA	id	
ARC2	evaluation	64efde09	grid_d2	false	false	0	1	false		
ARC2	evaluation	64efde09	objects	false	false	0	1	false		
ARC2	evaluation	64efde09	grid_objects	false	false	0	1	false		
ARC2	training	dce56571	complete	false	false	0	1	NA	id	
ARC2	training	dce56571	grid_d2	false	false	0	1	false		
ARC2	training	dce56571	objects	false	false	0	1	false		
ARC2	training	dce56571	grid_objects	false	false	0	1	false		
ARC2	training	c3e719e8	complete	false	false	0	1	NA	id	
ARC2	training	c3e719e8	grid_d2	false	false	0	1	false		
ARC2	training	c3e719e8	objects	false	false	0	1	false		
ARC2	training	c3e719e8	grid_objects	false	false	0	1	false		
ARC2	training	abbfd121	complete	false	false	0	1	NA	id	
ARC2	training	abbfd121	grid_d2	false	false	0	1	false		
ARC2	training	abbfd121	objects	false	false	0	1	false		
ARC2	training	abbfd121	grid_objects	false	false	0	1	false		
ARC2	training	f15e1fac	complete	false	false	0	1	NA	id	
ARC2	training	f15e1fac	grid_d2	false	false	0	1	false		
ARC2	training	f15e1fac	objects	false	false	0	1	false		
ARC2	training	f15e1fac	grid_objects	false	false	0	1	false		
ARC2	training	ded97339	complete	false	false	0	1	NA	id	
ARC2	training	ded97339	grid_d2	false	false	0	1	false		
ARC2	training	ded97339	objects	false	false	0	1	false		
ARC2	training	ded97339	grid_objects	false	false	0	1	false		
ARC2	training	3d6c6e23	complete	false	false	0	1	NA	id	
ARC2	training	3d6c6e23	grid_d2	false	false	0	1	false		
ARC2	training	3d6c6e23	objects	false	false	0	1	false		
ARC2	training	3d6c6e23	grid_objects	false	false	0	1	false		
ARC2	training	d6542281	complete	false	false	0	2	NA	id	
ARC2	training	d6542281	grid_d2	false	false	0	2	false		
ARC2	training	d6542281	objects	false	false	0	2	false		
ARC2	training	d6542281	grid_objects	false	false	0	2	false		
ARC2	training	be03b35f	complete	false	false	0	1	NA	id	
ARC2	training	be03b35f	grid_d2	false	false	0	1	false		
ARC2	training	be03b35f	objects	false	false	0	1	false		
ARC2	training	be03b35f	grid_objects	false	false	0	1	false		
ARC2	evaluation	271d71e2	complete	false	false	0	1	NA	id	
ARC2	evaluation	271d71e2	grid_d2	false	false	0	1	false		
ARC2	evaluation	271d71e2	objects	false	false	0	1	false		
ARC2	evaluation	271d71e2	grid_objects	false	false	0	1	false		
ARC2	training	7953d61e	complete	false	false	0	1	NA	id	
ARC2	training	7953d61e	grid_d2	false	false	0	1	false		
ARC2	training	7953d61e	objects	false	false	0	1	false		
ARC2	training	7953d61e	grid_objects	false	false	0	1	false		
ARC2	training	d10ecb37	complete	false	false	0	1	NA	id	
ARC2	training	d10ecb37	grid_d2	false	false	0	1	false		
ARC2	training	d10ecb37	objects	false	false	0	1	false		
ARC2	training	d10ecb37	grid_objects	false	false	0	1	false		
ARC2	evaluation	7666fa5d	complete	false	false	0	1	NA	id	
ARC2	evaluation	7666fa5d	grid_d2	false	false	0	1	false		
ARC2	evaluation	7666fa5d	objects	false	false	0	1	false		
ARC2	evaluation	7666fa5d	grid_objects	false	false	0	1	false		
ARC2	training	56ff96f3	complete	false	false	0	1	NA	id	
ARC2	training	56ff96f3	grid_d2	false	false	0	1	false		
ARC2	training	56ff96f3	objects	false	false	0	1	false		
ARC2	training	56ff96f3	grid_objects	false	false	0	1	false		
ARC2	training	5521c0d9	complete	false	false	0	1	NA	id	
ARC2	training	5521c0d9	grid_d2	false	false	0	1	false		
ARC2	training	5521c0d9	objects	false	false	0	1	false		
ARC2	training	5521c0d9	grid_objects	false	false	0	1	false		
ARC2	training	1caeab9d	complete	false	false	0	1	NA	id	
ARC2	training	1caeab9d	grid_d2	false	false	0	1	false		
ARC2	training	1caeab9d	objects	false	false	0	1	false		
ARC2	training	1caeab9d	grid_objects	false	false	0	1	false		
ARC2	training	f0f8a26d	complete	false	false	0	1	NA	id	
ARC2	training	f0f8a26d	grid_d2	false	false	0	1	false		
ARC2	training	f0f8a26d	objects	false	false	0	1	false		
ARC2	training	f0f8a26d	grid_objects	false	false	0	1	false		
ARC2	training	d13f3404	complete	false	false	0	1	NA	id	
ARC2	training	d13f3404	grid_d2	false	false	0	1	false		
ARC2	training	d13f3404	objects	false	false	0	1	false		
ARC2	training	d13f3404	grid_objects	false	false	0	1	false		
ARC2	training	8eb1be9a	complete	false	false	0	1	NA	id	
ARC2	training	8eb1be9a	grid_d2	false	false	0	1	false		
ARC2	training	8eb1be9a	objects	false	false	0	1	false		
ARC2	training	8eb1be9a	grid_objects	false	false	0	1	false		
ARC2	training	447fd412	complete	false	false	0	1	NA	id	
ARC2	training	447fd412	grid_d2	false	false	0	1	false		
ARC2	training	447fd412	objects	false	false	0	1	false		
ARC2	training	447fd412	grid_objects	false	false	0	1	false		
ARC2	training	b1986d4b	complete	false	false	0	1	NA	id	
ARC2	training	b1986d4b	grid_d2	false	false	0	1	false		
ARC2	training	b1986d4b	objects	false	false	0	1	false		
ARC2	training	b1986d4b	grid_objects	false	false	0	1	false		
ARC2	training	68bc2e87	complete	false	false	0	1	NA	id	
ARC2	training	68bc2e87	grid_d2	false	false	0	1	false		
ARC2	training	68bc2e87	objects	false	false	0	1	false		
ARC2	training	68bc2e87	grid_objects	false	false	0	1	false		
ARC2	training	9f27f097	complete	false	false	0	1	NA	id	
ARC2	training	9f27f097	grid_d2	false	false	0	1	false		
ARC2	training	9f27f097	objects	false	false	0	1	false		
ARC2	training	9f27f097	grid_objects	false	false	0	1	false		
ARC2	training	1d398264	complete	false	false	0	2	NA	id	
ARC2	training	1d398264	grid_d2	false	false	0	2	false		
ARC2	training	1d398264	objects	false	false	0	2	false		
ARC2	training	1d398264	grid_objects	false	false	0	2	false		
ARC2	training	278e5215	complete	false	false	0	1	NA	id	
ARC2	training	278e5215	grid_d2	false	false	0	1	false		
ARC2	training	278e5215	objects	false	false	0	1	false		
ARC2	training	278e5215	grid_objects	false	false	0	1	false		
ARC2	training	bc4146bd	complete	false	false	0	1	NA	id	
ARC2	training	bc4146bd	grid_d2	false	false	0	1	false		
ARC2	training	bc4146bd	objects	false	false	0	1	false		
ARC2	training	bc4146bd	grid_objects	false	false	0	1	false		
ARC2	evaluation	cb2d8a2c	complete	false	false	0	2	NA	id	
ARC2	evaluation	cb2d8a2c	grid_d2	false	false	0	2	false		
ARC2	evaluation	cb2d8a2c	objects	false	false	0	2	false		
ARC2	evaluation	cb2d8a2c	grid_objects	false	false	0	2	false		
ARC2	training	3391f8c0	complete	false	false	0	1	NA	id	
ARC2	training	3391f8c0	grid_d2	false	false	0	1	false		
ARC2	training	3391f8c0	objects	false	false	0	1	false		
ARC2	training	3391f8c0	grid_objects	false	false	0	1	false		
ARC2	evaluation	13e47133	complete	false	false	0	2	NA	id	
ARC2	evaluation	13e47133	grid_d2	false	false	0	2	false		
ARC2	evaluation	13e47133	objects	false	false	0	2	false		
ARC2	evaluation	13e47133	grid_objects	false	false	0	2	false		
ARC2	training	83b6b474	complete	false	false	0	1	NA	id	
ARC2	training	83b6b474	grid_d2	false	false	0	1	false		
ARC2	training	83b6b474	objects	false	false	0	1	false		
ARC2	training	83b6b474	grid_objects	false	false	0	1	false		
ARC2	training	5783df64	complete	false	false	0	1	NA	id	
ARC2	training	5783df64	grid_d2	false	false	0	1	false		
ARC2	training	5783df64	objects	false	false	0	1	false		
ARC2	training	5783df64	grid_objects	false	false	0	1	false		
ARC2	training	84ba50d3	complete	false	false	0	1	NA	id	
ARC2	training	84ba50d3	grid_d2	false	false	0	1	false		
ARC2	training	84ba50d3	objects	false	false	0	1	false		
ARC2	training	84ba50d3	grid_objects	false	false	0	1	false		
ARC2	training	3618c87e	complete	false	false	0	1	NA	id	
ARC2	training	3618c87e	grid_d2	false	false	0	1	false		
ARC2	training	3618c87e	objects	false	false	0	1	false		
ARC2	training	3618c87e	grid_objects	false	false	0	1	false		
ARC2	training	ac2e8ecf	complete	false	false	0	1	NA	id	
ARC2	training	ac2e8ecf	grid_d2	false	false	0	1	false		
ARC2	training	ac2e8ecf	objects	false	false	0	1	false		
ARC2	training	ac2e8ecf	grid_objects	false	false	0	1	false		
ARC2	training	7ec998c9	complete	false	false	0	1	NA	id	
ARC2	training	7ec998c9	grid_d2	false	false	0	1	false		
ARC2	training	7ec998c9	objects	false	false	0	1	false		
ARC2	training	7ec998c9	grid_objects	false	false	0	1	false		
ARC2	training	551d5bf1	complete	false	false	0	1	NA	id	
ARC2	training	551d5bf1	grid_d2	false	false	0	1	false		
ARC2	training	551d5bf1	objects	false	false	0	1	false		
ARC2	training	551d5bf1	grid_objects	false	false	0	1	false		
ARC2	training	103eff5b	complete	false	false	0	1	NA	id	
ARC2	training	103eff5b	grid_d2	false	false	0	1	false		
ARC2	training	103eff5b	objects	false	false	0	1	false		
ARC2	training	103eff5b	grid_objects	false	false	0	1	false		
ARC2	training	917bccba	complete	false	false	0	1	NA	id	
ARC2	training	917bccba	grid_d2	false	false	0	1	false		
ARC2	training	917bccba	objects	false	false	0	1	false		
ARC2	training	917bccba	grid_objects	false	false	0	1	false		
ARC2	training	32e9702f	complete	true	true	1	1	NA	shiftLeft ; recolour 0 5	
ARC2	training	32e9702f	grid_d2	true	true	1	1	true	shiftLeft ; recolour 0 5	shiftLeft ; recolour 0 5
ARC2	training	32e9702f	objects	false	false	0	1	false		
ARC2	training	32e9702f	grid_objects	true	true	1	1	true	shiftLeft ; recolour 0 5	shiftLeft ; recolour 0 5
ARC2	training	46c35fc7	complete	false	false	0	1	NA	id	
ARC2	training	46c35fc7	grid_d2	false	false	0	1	false		
ARC2	training	46c35fc7	objects	false	false	0	1	false		
ARC2	training	46c35fc7	grid_objects	false	false	0	1	false		
ARC2	training	d06dbe63	complete	false	false	0	1	NA	id	
ARC2	training	d06dbe63	grid_d2	false	false	0	1	false		
ARC2	training	d06dbe63	objects	false	false	0	1	false		
ARC2	training	d06dbe63	grid_objects	false	false	0	1	false		
ARC2	training	1d0a4b61	complete	false	false	0	1	NA	symmetrizeH ; recolour 0 1	
ARC2	training	1d0a4b61	grid_d2	false	false	0	1	false		
ARC2	training	1d0a4b61	objects	false	false	0	1	false		
ARC2	training	1d0a4b61	grid_objects	false	false	0	1	false		
ARC2	training	3906de3d	complete	false	false	0	1	NA	id	
ARC2	training	3906de3d	grid_d2	false	false	0	1	false		
ARC2	training	3906de3d	objects	false	false	0	1	false		
ARC2	training	3906de3d	grid_objects	false	false	0	1	false		
ARC2	training	ae58858e	complete	false	false	0	1	NA	id	
ARC2	training	ae58858e	grid_d2	false	false	0	1	false		
ARC2	training	ae58858e	objects	false	false	0	1	false		
ARC2	training	ae58858e	grid_objects	false	false	0	1	false		
ARC2	training	bb52a14b	complete	false	false	0	1	NA	id	
ARC2	training	bb52a14b	grid_d2	false	false	0	1	false		
ARC2	training	bb52a14b	objects	false	false	0	1	false		
ARC2	training	bb52a14b	grid_objects	false	false	0	1	false		
ARC2	training	759f3fd3	complete	false	false	0	1	NA	id	
ARC2	training	759f3fd3	grid_d2	false	false	0	1	false		
ARC2	training	759f3fd3	objects	false	false	0	1	false		
ARC2	training	759f3fd3	grid_objects	false	false	0	1	false		
ARC2	evaluation	c7f57c3e	complete	false	false	0	1	NA	id	
ARC2	evaluation	c7f57c3e	grid_d2	false	false	0	1	false		
